archive_id,sec_filename,source_url,retrieved_utc,bytes,sha256,member_count,inventory_json,inventory_sha256,submission_member,soi_member,submission_header_sha256,soi_header_sha256,status
2026_01,2026_01_bdc.zip,https://www.sec.gov/files/datastandardsinnovation/data/business-development-company-bdc-data-sets/2026_01_bdc.zip,2026-08-15T09:10:53Z,850062,95c559ed7ce8c85210489a6d8cc20acf067a28ff78f8dcdc0279c4d4794a0376,10,"[{""bytes"":1097,""crc32"":""897e067a"",""name"":""datasets/sub.tsv""},{""bytes"":259375,""crc32"":""670442c4"",""name"":""datasets/tag.tsv""},{""bytes"":26205,""crc32"":""97dc9b7b"",""name"":""datasets/cal.tsv""},{""bytes"":278764,""crc32"":""b1be65ad"",""name"":""datasets/pre.tsv""},{""bytes"":3979659,""crc32"":""b628a905"",""name"":""datasets/num.tsv""},{""bytes"":2292621,""crc32"":""b35c3f1b"",""name"":""datasets/txt.tsv""},{""bytes"":878304,""crc32"":""f9c13ab4"",""name"":""datasets/non.tsv""},{""bytes"":1071573,""crc32"":""df28cc53"",""name"":""soi.tsv""},{""bytes"":343964,""crc32"":""6f3286a3"",""name"":""readme.htm""},{""bytes"":38671,""crc32"":""6a902276"",""name"":""bdc_metadata.json""}]",c30b9d1094bece41805f3643c46e8fa3f035a74947b35d263b5f1b43fb9212d0,datasets/sub.tsv,soi.tsv,13318d57d4533268429adb5c01e38ad92979cd333154c88db169441e7763b813,26eb9b3fca1298c5c94de930410bb8a9103166b439705ca235545d002a58432e,downloaded_and_schema_validated
2026_02,2026_02_bdc.zip,https://www.sec.gov/files/datastandardsinnovation/data/business-development-company-bdc-data-sets/2026_02_bdc.zip,2026-08-15T09:10:55Z,15652239,d1c2f4155995614effff6c69376828d200d87ae350bbf6d3aaf304e765d94f48,10,"[{""bytes"":22558,""crc32"":""d1d9468d"",""name"":""datasets/sub.tsv""},{""bytes"":3260773,""crc32"":""d3358b31"",""name"":""datasets/tag.tsv""},{""bytes"":766552,""crc32"":""c2667555"",""name"":""datasets/cal.tsv""},{""bytes"":7437349,""crc32"":""4b319265"",""name"":""datasets/pre.tsv""},{""bytes"":83603940,""crc32"":""03851078"",""name"":""datasets/num.tsv""},{""bytes"":35656861,""crc32"":""090c85f8"",""name"":""datasets/txt.tsv""},{""bytes"":1061463,""crc32"":""0f4f0764"",""name"":""datasets/non.tsv""},{""bytes"":28509542,""crc32"":""15717781"",""name"":""soi.tsv""},{""bytes"":343964,""crc32"":""6f3286a3"",""name"":""readme.htm""},{""bytes"":38671,""crc32"":""6a902276"",""name"":""bdc_metadata.json""}]",2a6dbca8e7ce4168c3d6ca8982b17eede48278affa97f7ab4d85a5a90446dca0,datasets/sub.tsv,soi.tsv,13318d57d4533268429adb5c01e38ad92979cd333154c88db169441e7763b813,913041f37ce37cd3b95da8aa59ffc51614c89d5cd4ca12b511fd57ce4ae4b237,downloaded_and_schema_validated
2026_03,2026_03_bdc.zip,https://www.sec.gov/files/datastandardsinnovation/data/business-development-company-bdc-data-sets/2026_03_bdc.zip,2026-08-15T09:10:59Z,28736336,6146c356b26bf02e944df1872a1315cee839d762286be56e8256007dc2f6c0f5,10,"[{""bytes"":52950,""crc32"":""dd57ec52"",""name"":""datasets/sub.tsv""},{""bytes"":5797688,""crc32"":""ce5158a0"",""name"":""datasets/tag.tsv""},{""bytes"":1614388,""crc32"":""54e4b10b"",""name"":""datasets/cal.tsv""},{""bytes"":14240839,""crc32"":""ac6ce2ab"",""name"":""datasets/pre.tsv""},{""bytes"":139194273,""crc32"":""8b13c766"",""name"":""datasets/num.tsv""},{""bytes"":79049387,""crc32"":""9f5c6bde"",""name"":""datasets/txt.tsv""},{""bytes"":1131934,""crc32"":""71d9fea5"",""name"":""datasets/non.tsv""},{""bytes"":53280508,""crc32"":""aa78685a"",""name"":""soi.tsv""},{""bytes"":343964,""crc32"":""6f3286a3"",""name"":""readme.htm""},{""bytes"":38671,""crc32"":""6a902276"",""name"":""bdc_metadata.json""}]",ed13ee2801c99afc629477f81457deb20f023dc4bb0e6dded5a85d0e7eb61681,datasets/sub.tsv,soi.tsv,13318d57d4533268429adb5c01e38ad92979cd333154c88db169441e7763b813,6427463476ad1143875cad15eca0bcb5261e9ff101cbb918c06e92bb433c41d0,downloaded_and_schema_validated
2026_04,2026_04_bdc.zip,https://www.sec.gov/files/datastandardsinnovation/data/business-development-company-bdc-data-sets/2026_04_bdc.zip,2026-08-15T09:11:00Z,1106480,8b66e92387207e2d4844a952c5705ff1d41858acfea957428a878ca284468434,10,"[{""bytes"":1867,""crc32"":""516c077a"",""name"":""datasets/sub.tsv""},{""bytes"":412823,""crc32"":""3a2f4326"",""name"":""datasets/tag.tsv""},{""bytes"":46126,""crc32"":""691cc94a"",""name"":""datasets/cal.tsv""},{""bytes"":467403,""crc32"":""1efe98e3"",""name"":""datasets/pre.tsv""},{""bytes"":5791284,""crc32"":""c8b29087"",""name"":""datasets/num.tsv""},{""bytes"":1436833,""crc32"":""b763d56c"",""name"":""datasets/txt.tsv""},{""bytes"":1149380,""crc32"":""08680b02"",""name"":""datasets/non.tsv""},{""bytes"":1440428,""crc32"":""8badb7c4"",""name"":""soi.tsv""},{""bytes"":343964,""crc32"":""6f3286a3"",""name"":""readme.htm""},{""bytes"":38671,""crc32"":""6a902276"",""name"":""bdc_metadata.json""}]",5e1e764536c7f162454458ab2d33556e8654f017fa8dc4a8687bde185d1e601d,datasets/sub.tsv,soi.tsv,13318d57d4533268429adb5c01e38ad92979cd333154c88db169441e7763b813,a5bc7c05a5e456f982b0076ab1ec29482af999a560cb902be68ec34104f0e5f2,downloaded_and_schema_validated
2026_05,2026_05_bdc.zip,https://www.sec.gov/files/datastandardsinnovation/data/business-development-company-bdc-data-sets/2026_05_bdc.zip,2026-08-15T09:11:04Z,40365529,097b0ef79d7bb7cb83dd622e727cb429966f506a8a9e81b47c1e61a3e98fa143,10,"[{""bytes"":74490,""crc32"":""a3bf9519"",""name"":""datasets/sub.tsv""},{""bytes"":7224168,""crc32"":""d248d51c"",""name"":""datasets/tag.tsv""},{""bytes"":2102869,""crc32"":""0b99b621"",""name"":""datasets/cal.tsv""},{""bytes"":19118280,""crc32"":""ca3cd803"",""name"":""datasets/pre.tsv""},{""bytes"":355047640,""crc32"":""1a1d7644"",""name"":""datasets/num.tsv""},{""bytes"":111401229,""crc32"":""b4263e5e"",""name"":""datasets/txt.tsv""},{""bytes"":1386455,""crc32"":""493c29c0"",""name"":""datasets/non.tsv""},{""bytes"":97343217,""crc32"":""ec1783c1"",""name"":""soi.tsv""},{""bytes"":343964,""crc32"":""6f3286a3"",""name"":""readme.htm""},{""bytes"":38671,""crc32"":""6a902276"",""name"":""bdc_metadata.json""}]",fc6c6cf8fdf57c5b1b040e4c3dda0c3fbd79e223ae88ec9cd0632b9649c5e441,datasets/sub.tsv,soi.tsv,13318d57d4533268429adb5c01e38ad92979cd333154c88db169441e7763b813,239137aa05d0d8d38c9b1a3c946dcf837427ec902f99452a629758ed65635cd6,downloaded_and_schema_validated
2026_06,2026_06_bdc.zip,https://www.sec.gov/files/datastandardsinnovation/data/business-development-company-bdc-data-sets/2026_06_bdc.zip,2026-08-15T09:11:05Z,73580,be4fea736a570291be34656be2cfb51b021f5ac4650ebf3aa19450d1da38154e,10,"[{""bytes"":250,""crc32"":""76a0d4dc"",""name"":""datasets/sub.tsv""},{""bytes"":58,""crc32"":""81b05dff"",""name"":""datasets/tag.tsv""},{""bytes"":50,""crc32"":""1ee028ee"",""name"":""datasets/cal.tsv""},{""bytes"":62,""crc32"":""b51f1046"",""name"":""datasets/pre.tsv""},{""bytes"":69,""crc32"":""c2aebba2"",""name"":""datasets/num.tsv""},{""bytes"":72,""crc32"":""30d84dc2"",""name"":""datasets/txt.tsv""},{""bytes"":1095690,""crc32"":""0a20db26"",""name"":""datasets/non.tsv""},{""bytes"":0,""crc32"":""00000000"",""name"":""soi.tsv""},{""bytes"":340294,""crc32"":""7dce27bd"",""name"":""readme.htm""},{""bytes"":38781,""crc32"":""8ceb0923"",""name"":""bdc_metadata.json""}]",d893867bcd29ea2ab5b95273f8b0ddcb0cc9e10db784a3dfc49602a52db81080,datasets/sub.tsv,,13318d57d4533268429adb5c01e38ad92979cd333154c88db169441e7763b813,,downloaded_no_financial_soi_table
